Protein	Protein(Ensembl)	Gene_Id	Source ID	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P38066	YBL033C	CENPK1137D_4890	fluxes_kapp_Gecko_Yu2020_CN50	0.00289482688480589	4.44196302979963E-08	1.28587139999778E-10	0.000198	30.3707415980819	0.27374637891078	0.331	0.3275	0.3281	0.2754	0.112	0.042	0.417	54.9	0.47	0.481	336	345	-0.59971	0.055072	0.445	0.642103279165753	0.829696631698007	0.700132442258291	-0.644485414105505	0.333333333333333	0.666225917987204	0.80297531957403	0.41225173435874	0.588819642507944	0.327014456881332	1.1030306149445	54.902873559028	53.4784793748944	32.7817684545277	0.11899000715897	0.0361	0.0112
P50861	YOL143C	CENPK1137D_2071	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.00292696275221118	0.0000008215886923	2.40475949999999E-09	0.000198	30.5486427287388	0.317101847013537	0.4504	0.2901	0.3594	0.1327	0.211	0.251	0.557	48	0.335	0.432	158	169	0.008284	0.065089	0.588	0.738960058159368	1.0149316621407	0.869479146832506	-0.299274870192384	0.463855421686747	0.524143063591404	0.516431877281156	0.354824246256582	0.40808827623894	0.222533469603133	0.251563126667179	48.0020565010322	57.6215883130844	52.3929925049798	0.220146803165739	-0.197	0.0203
P38999	YNR050C	CENPK1137D_2729	fluxes_kapp_Gecko_Yu2021_Ile_std	0.0029315134717034	0.000007375360738	2.16209693621193E-08	0.035376462	27.3272080948341	0.345442706582703	0.4098	0.2705	0.3887	0.165	0.332	0.403	0.64	38	0.348	0.417	431	446	-0.142153	0.089686	0.69	0.746305334734785	1.72571713834063	1.18277037008599	-0.028421202871318	0.556581986143187	0.697560351638728	0.4042147673804	0.393938662594453	0.333064365288262	0.256042583321737	0.253917075491912	37.9991507946375	51.7438552140453	53.5412239154426	0.246368946283469	-0.0355	0.0755
P11353	YDR044W	CENPK1137D_3863	fluxes_kapp_Gecko_Lahtvee2017_Osmo06	0.00296974271985371	5.22705212684709E-07	0.0000000015523	0.000000099	34.530507016753	0.347287250657783	0.4453	0.3125	0.3559	0.1532	0.448	0.515	0.708	37.77	0.365	0.443	312	328	-0.671342	0.112805	0.753	0.834867632752839	1.81922066078633	1.74075724238993	0.108576174912458	0.628834355828221	0.847128769138272	0.465654764921212	0.502565657461408	0.288705194051884	0.415200431523333	0.226306537573232	37.7676907218333	47.5325681112474	54.5618933841177	0.341957100513676	-0.1717	0.0818
P38795	YHR074W	CENPK1137D_5218	fluxes_kapp_Gecko_Yu2020_CN115	0.00298010131396828	1.7679255610815E-05	5.26859728757709E-08	0.00120186000000069	41.0856500444708	0.281310033736134	0.4301	0.2314	0.4043	0.1949	0.172	0.116	0.469	48.93	0.329	0.408	683	714	-0.198599	0.091036	0.559	0.668128688877379	0.952516868782012	0.456359778378654	-0.372758612381199	0.329022988505747	0.560596515577601	0.588542349170612	0.209834388171486	0.459800355142999	0.157697267424542	0.761282695165702	48.9256001529797	56.5520026745935	41.9077970871078	0.113948152076869	-0.0962	0.0295
P38840	YHR137W	CENPK1137D_5284	fluxes_kapp_Gecko_Yu2021_Ile_N30	0.00302784215054487	0.000004470590328	1.35362418329366E-08	0.01588229	28.1110043142719	0.278611040561579	0.4412	0.277	0.3178	0.2387	0.173	0.112	0.473	49.29	0.393	0.407	488	513	-0.331579	0.116959	0.556	0.645097227068325	1.04404692154981	0.490019817691293	-0.440050471152939	0.375494071146245	0.517866438567797	0.496018356913562	0.227960889428433	0.46520748997961	0.135589057422939	0.88223470261683	49.2890367916149	61	43.6709907850808	0.101566866383108	-0.1768	0.0038
P07263	YPR033C	CENPK1137D_1735	fluxes_kapp_Gecko_Yu2021_Ile_N30	0.0030471929679153	0.00001279650578	3.89934224267035E-08	0.007864062	43.5713073162592	0.33120528644382	0.5119	0.2262	0.3271	0.2015	0.295	0.336	0.606	42.16	0.328	0.402	530	546	-0.27619	0.075092	0.667	0.690129069554898	1.69227698349798	0.950377808984977	-0.129761953616647	0.485130111524164	0.597960209637123	0.353346535743294	0.302784616692564	0.318593946354812	0.190432454372706	0.441186351242153	42.1602242395699	56.3257438897356	48.4893906558881	0.188842542334158	-0.203	0.0509
P07263	YPR033C	CENPK1137D_1735	fluxes_kapp_Gecko_Yu2021_N30_005	0.00307478268850189	0.000004644092169	1.42795742050484E-08	0.0081951804	43.5713073162592	0.33120528644382	0.5119	0.2262	0.3271	0.2015	0.295	0.336	0.606	42.16	0.328	0.402	530	546	-0.27619	0.075092	0.667	0.690129069554898	1.69227698349798	0.950377808984977	-0.129761953616647	0.485130111524164	0.597960209637123	0.353346535743294	0.302784616692564	0.318593946354812	0.190432454372706	0.441186351242153	42.1602242395699	56.3257438897356	48.4893906558881	0.188842542334158	-0.203	0.0509
P38999	YNR050C	CENPK1137D_2729	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.0031140269201447	0.000007540185935	2.34803419844864E-08	0.035376462	27.3272080948341	0.345442706582703	0.4098	0.2705	0.3887	0.165	0.332	0.403	0.64	38	0.348	0.417	431	446	-0.142153	0.089686	0.69	0.746305334734785	1.72571713834063	1.18277037008599	-0.028421202871318	0.556581986143187	0.697560351638728	0.4042147673804	0.393938662594453	0.333064365288262	0.256042583321737	0.253917075491912	37.9991507946375	51.7438552140453	53.5412239154426	0.246368946283469	-0.0355	0.0755
P47176	YJR148W	CENPK1137D_1444	fluxes_kapp_Gecko_Yu2020_Clim	0.00311511244706052	6.7607692062523E-06	2.10605563061E-08	0.073274454	36.2710419703208	0.322650660899818	0.4096	0.2765	0.3356	0.2259	0.195	0.229	0.536	50.57	0.394	0.444	360	376	-0.2875	0.093085	0.56	0.666944072003732	0.954257928498231	0.624166135103497	-0.35313291182588	0.392370572207084	0.525853327510718	0.551059951200282	0.234806872066415	0.3761929057998	0.124196866139024	0.64545680286169	50.5684445888165	60.382654117981	39.6922416605349	0.122804060817288	-0.0707	0.0579
P00815	YCL030C	CENPK1137D_4469	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.00315095533383485	0.00001245027679	3.92302660591708E-08	0.0081951804	33.1401642842178	0.325801028223123	0.4692	0.2516	0.3238	0.2287	0.269	0.314	0.591	45.76	0.37	0.425	782	799	-0.188235	0.065081	0.628	0.689811745801011	1.61779825491047	1.03402988251988	-0.159652338095894	0.532650448143406	0.620152109889859	0.383330930174714	0.30459217975094	0.29456806316725	0.226312370126555	0.482657279877887	45.7630221397024	55.0451852543438	48.1355717970585	0.162309772624173	-0.1479	0.0543
P07807	YOR236W	CENPK1137D_2252	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.00315814418072892	0.0000005026377571	1.5874025076E-09	0.0003626766	29.0969315645826	0.266730613030393	0.3396	0.2516	0.4387	0.2806	0.102	-0.003	0.408	60.66	0.393	0.414	201	211	-0.44218	0.099526	0.459	0.657730822135944	0.62719023482497	0.47424720729376	-0.741336570233004	0.375609756097561	0.507591662875843	0.809310532421628	0.287187057674199	0.605564046044679	0.160273968527868	0.932355260021303	60.6589828232592	61	35.3658812015974	0.093430776884724	0.1297	-0.0002
P00942	YDR050C	CENPK1137D_3869	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.00316429550688074	2.32451054634269E-05	7.35543827748908E-08	0.605819023190134	24.1020666486384	0.441576956865518	0.4523	0.3819	0.2256	0.1889	0.817	0.82	0.893	26.59	0.451	0.445	244	248	-0.105242	0.080645	0.889	1.06719693226257	2.10124552843056	1.67617930680081	0.437658979286473	0.846774193548387	1.41785407998707	0.674768398458451	0.833265207404833	0.497121760198328	0.586168477901671	0.218392503312126	26.5913437504798	35.8173586840843	49.7691210029034	0.62235402600531	-0.2621	0.1017
P07263	YPR033C	CENPK1137D_1735	fluxes_kapp_Gecko_Yu2021_Ile_std	0.00320725078801948	0.00001279650578	4.10416032468009E-08	0.0081951804	43.5713073162592	0.33120528644382	0.5119	0.2262	0.3271	0.2015	0.295	0.336	0.606	42.16	0.328	0.402	530	546	-0.27619	0.075092	0.667	0.690129069554898	1.69227698349798	0.950377808984977	-0.129761953616647	0.485130111524164	0.597960209637123	0.353346535743294	0.302784616692564	0.318593946354812	0.190432454372706	0.441186351242153	42.1602242395699	56.3257438897356	48.4893906558881	0.188842542334158	-0.203	0.0509
P07172	YIL116W	CENPK1137D_5143	fluxes_kapp_Gecko_Yu2021_Ile_N30	0.00322599312841804	0.0000001559661239	5.03145643967397E-10	0.007864062	24.2811798759503	0.301017595297185	0.4286	0.2381	0.3659	0.2264	0.209	0.22	0.533	47.81	0.36	0.397	375	385	-0.127273	0.075325	0.589	0.681762503123534	1.16937347356838	0.714956554436201	-0.295466579145801	0.414438502673797	0.526468391159673	0.450214070234667	0.279274552974856	0.390617515486777	0.149528386139563	0.623605720431023	47.8070136277345	61	42.840732602894	0.138118722825051	-0.0561	0.046
P22133	YOL126C	CENPK1137D_2248	fluxes_kapp_Gecko_Yu2020_CN30	0.00323549014926835	3.89300621962658E-07	1.25957832746422E-09	0.203409419399995	34.3011956569094	0.319177312714648	0.4206	0.3022	0.2526	0.2461	0.209	0.245	0.549	49.53	0.435	0.439	368	377	0.038727	0.050398	0.563	0.633479692847527	1.72072732881704	0.750045360117555	-0.283340600011163	0.367292225201072	0.597769389980874	0.347393442278752	0.341253149625743	0.454976682439924	0.214710177038392	0.5460057532477	49.5277344013999	58.5263093485696	45.0515100756496	0.133108045592668	-0.1875	0.0391
P36421	YGR185C	CENPK1137D_3149	fluxes_kapp_Gecko_Lahtvee2017_Osmo06	0.00327140891372088	0.000285854600365266	9.3514728766305E-07	0.012607947	34.5201499814066	0.336405350650153	0.4	0.3017	0.3696	0.2305	0.302	0.353	0.615	42.35	0.401	0.409	384	394	-0.312437	0.086294	0.664	0.723236791789543	1.69373860575782	1.23345619600916	-0.108913246644389	0.538659793814433	0.600533952814331	0.354561176543318	0.314119597705016	0.254666196271378	0.204757372315979	0.330990419195584	42.3513918296902	57.7927705564425	53.7389377055184	0.17863221397553	-0.0771	0.0563
P28789	YDL205C	CENPK1137D_3997	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.00328194620621079	0.0000001286486656	4.22218E-10	0.000000099	32.2325788253457	0.320800784451002	0.3896	0.241	0.3936	0.2634	0.184	0.221	0.535	48.74	0.379	0.416	314	327	-0.280122	0.055046	0.542	0.691625162074183	1.08242207797145	0.718065425763898	-0.401367914781186	0.468354430379747	0.56187221726808	0.519087912841796	0.292898936344158	0.407900068482706	0.162307088492132	0.74042480697483	48.7435098375117	59.7182601632588	38.1850538188504	0.140252209134979	-0.0259	0.0575
P00815	YCL030C	CENPK1137D_4469	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	0.00335296966766032	1.75443536443633E-05	5.8825685608256E-08	0.0081951804	33.1401642842178	0.325801028223123	0.4692	0.2516	0.3238	0.2287	0.269	0.314	0.591	45.76	0.37	0.425	782	799	-0.188235	0.065081	0.628	0.689811745801011	1.61779825491047	1.03402988251988	-0.159652338095894	0.532650448143406	0.620152109889859	0.383330930174714	0.30459217975094	0.29456806316725	0.226312370126555	0.482657279877887	45.7630221397024	55.0451852543438	48.1355717970585	0.162309772624173	-0.1479	0.0543
P00942	YDR050C	CENPK1137D_3869	fluxes_kapp_Gecko_Lahtvee2017_EtOH20	0.00337977406515275	1.000187593392E-05	3.38040808843383E-08	0.0281013651114994	24.1020666486384	0.441576956865518	0.4523	0.3819	0.2256	0.1889	0.817	0.82	0.893	26.59	0.451	0.445	244	248	-0.105242	0.080645	0.889	1.06719693226257	2.10124552843056	1.67617930680081	0.437658979286473	0.846774193548387	1.41785407998707	0.674768398458451	0.833265207404833	0.497121760198328	0.586168477901671	0.218392503312126	26.5913437504798	35.8173586840843	49.7691210029034	0.62235402600531	-0.2621	0.1017
P27472	YLR258W	CENPK1137D_633	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	0.00338244845272511	6.23124750290553E-06	2.107687347475E-08	0.032721678	31.7481874803518	0.295876490907802	0.4296	0.2285	0.3727	0.2452	0.165	0.119	0.469	50.81	0.362	0.417	683	705	-0.340284	0.103546	0.553	0.658281068222661	0.893901409467312	0.390045342149862	-0.451106910420282	0.352769679300292	0.503692622813818	0.563476707251167	0.166712050677921	0.427417104275705	0.075627490942569	0.838686024160185	50.8123219306991	61	39.1119294689977	0.100420001921404	-0.0363	0.0339
P08465	YNL277W	CENPK1137D_2764	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.00339346655773825	0.00003146131703	1.06762927203706E-07	0.0000001188	33.5181087259291	0.311535001185915	0.359	0.2564	0.3404	0.2965	0.136	0.135	0.483	53.41	0.43	0.453	470	486	-0.263992	0.084362	0.495	0.601679371256182	1.01297126528703	0.527992827765058	-0.567203209557512	0.244725738396624	0.557513387166545	0.550374335651634	0.281379481681811	0.532922924110281	0.190153599657952	0.838809071891796	53.4075463383178	57.5501736177501	38.6368229392608	0.082345535338376	-0.004	0.0381
P07172	YIL116W	CENPK1137D_5143	fluxes_kapp_Gecko_Yu2021_Ile_std	0.003395442662216	0.0000001559661239	5.29574030950527E-10	0.0081951804	24.2811798759503	0.301017595297185	0.4286	0.2381	0.3659	0.2264	0.209	0.22	0.533	47.81	0.36	0.397	375	385	-0.127273	0.075325	0.589	0.681762503123534	1.16937347356838	0.714956554436201	-0.295466579145801	0.414438502673797	0.526468391159673	0.450214070234667	0.279274552974856	0.390617515486777	0.149528386139563	0.623605720431023	47.8070136277345	61	42.840732602894	0.138118722825051	-0.0561	0.046
P33734	YBR248C	CENPK1137D_4805	fluxes_kapp_Gecko_Yu2020_CN30	0.00342335630030995	3.38938520764422E-06	1.16030732047662E-08	0.0163903608	32.8443147263244	0.286405002931606	0.4182	0.2295	0.4015	0.2434	0.16	0.139	0.491	49.93	0.356	0.415	542	552	-0.339674	0.096014	0.541	0.640849714525236	0.864155698563916	0.49403882505645	-0.47232409466007	0.295668549905838	0.516700795360202	0.5979255777852	0.233405077995382	0.472442784165217	0.1167583862284	0.893760952956897	49.9258447048428	60.6601601061144	37.6705237431838	0.098909128876536	0.0026	0.0277
P00815	YCL030C	CENPK1137D_4469	fluxes_kapp_Gecko_Yu2021_Phe_N30	0.00343828237697412	0.00001559998983	5.36371701134645E-08	0.0081951804	33.1401642842178	0.325801028223123	0.4692	0.2516	0.3238	0.2287	0.269	0.314	0.591	45.76	0.37	0.425	782	799	-0.188235	0.065081	0.628	0.689811745801011	1.61779825491047	1.03402988251988	-0.159652338095894	0.532650448143406	0.620152109889859	0.383330930174714	0.30459217975094	0.29456806316725	0.226312370126555	0.482657279877887	45.7630221397024	55.0451852543438	48.1355717970585	0.162309772624173	-0.1479	0.0543
P23337	YFR015C	CENPK1137D_3398	fluxes_kapp_Gecko_Yu2020_Clim	0.00345201665638966	6.10566969187035E-06	2.107687347475E-08	0.065443356	36.1035446436911	0.313515768744383	0.4069	0.2638	0.3313	0.2827	0.188	0.197	0.52	49.89	0.415	0.425	687	708	-0.348587	0.103107	0.571	0.653295188773784	1.04596363260034	0.623091451220731	-0.384900004145139	0.341605839416058	0.528202677629712	0.504991436763976	0.229221154105519	0.367877225175277	0.11603347262543	0.614465382491748	49.890831657107	60.4434853902384	43.2833763623159	0.096564509931751	-0.0055	0.0481
P05150	YJL088W	CENPK1137D_1214	fluxes_kapp_Gecko_Lahtvee2017_EtOH60	0.00345778172143769	1.71798042171675E-05	0.000000059404013	0.019863756	40.9003424478139	0.267596535945747	0.4556	0.2519	0.4351	0.1564	0.201	0.113	0.491	44.25	0.308	0.365	328	338	-0.149113	0.085799	0.608	0.726603384783399	1.05108351688362	0.632369149311058	-0.360969318101885	0.515151515151515	0.569560746735978	0.541879629531894	0.310216342851555	0.49056210789145	0.149008406127369	0.609006387471903	44.2477804119453	57.9603284338206	42.7821195384736	0.180146901599915	-0.1514	-0.0167
P08465	YNL277W	CENPK1137D_2764	fluxes_kapp_Gecko_Yu2021_N30_010	0.00348119607855249	0.00002255133607	7.85056226930034E-08	0.000000108	33.5181087259291	0.311535001185915	0.359	0.2564	0.3404	0.2965	0.136	0.135	0.483	53.41	0.43	0.453	470	486	-0.263992	0.084362	0.495	0.601679371256182	1.01297126528703	0.527992827765058	-0.567203209557512	0.244725738396624	0.557513387166545	0.550374335651634	0.281379481681811	0.532922924110281	0.190153599657952	0.838809071891796	53.4075463383178	57.5501736177501	38.6368229392608	0.082345535338376	-0.004	0.0381
P32784	YBL011W	CENPK1137D_4915	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.00348868984490948	1.21195086693346E-05	4.228120682E-08	0.00357975540619688	41.9669806365229	0.314442587056388	0.3339	0.3339	0.3605	0.2529	0.166	0.147	0.496	53.53	0.448	0.43	736	759	-0.295389	0.086957	0.519	0.606345395011186	0.992207506644308	0.482115726270809	-0.459280019168117	0.320375335120643	0.539691481890742	0.543930053216392	0.221125656411722	0.458656800354016	0.16124088201809	1.07314363167744	53.5302451365135	58.1530221801726	35.67613981589	0.061120752867098	-0.032	0.0185
P07263	YPR033C	CENPK1137D_1735	fluxes_kapp_Gecko_Yu2021_N30_010	0.00350728536321909	7.02470216033857E-06	2.4637635067929E-08	0.007450164	43.5713073162592	0.33120528644382	0.5119	0.2262	0.3271	0.2015	0.295	0.336	0.606	42.16	0.328	0.402	530	546	-0.27619	0.075092	0.667	0.690129069554898	1.69227698349798	0.950377808984977	-0.129761953616647	0.485130111524164	0.597960209637123	0.353346535743294	0.302784616692564	0.318593946354812	0.190432454372706	0.441186351242153	42.1602242395699	56.3257438897356	48.4893906558881	0.188842542334158	-0.203	0.0509
P05150	YJL088W	CENPK1137D_1214	fluxes_kapp_Gecko_Lahtvee2017_Osmo06	0.00355498399866006	2.32487917815042E-05	8.26490827714269E-08	0.019863756	40.9003424478139	0.267596535945747	0.4556	0.2519	0.4351	0.1564	0.201	0.113	0.491	44.25	0.308	0.365	328	338	-0.149113	0.085799	0.608	0.726603384783399	1.05108351688362	0.632369149311058	-0.360969318101885	0.515151515151515	0.569560746735978	0.541879629531894	0.310216342851555	0.49056210789145	0.149008406127369	0.609006387471903	44.2477804119453	57.9603284338206	42.7821195384736	0.180146901599915	-0.1514	-0.0167
P38635	YFR025C	CENPK1137D_3408	fluxes_kapp_Gecko_Yu2020_CN50	0.00356393589610833	3.17735134096828E-07	1.13238764986248E-09	0.0163903608	32.7474255229068	0.284734078612127	0.3233	0.3496	0.3656	0.3088	0.139	0.079	0.471	58.17	0.48	0.426	325	335	-0.31791	0.104478	0.496	0.65386658770765	0.812266188998746	0.642967357627254	-0.557011693337779	0.372307692307692	0.560905528649093	0.6905439820664	0.342327035948083	0.532417442172141	0.213130702425205	1.06570677572027	58.1687922798594	59.2232198793978	32.5425106423226	0.062502566085705	0.0418	0.0142
P29952	YER003C	CENPK1137D_3658	fluxes_kapp_Gecko_Yu2020_Clim	0.00357627777793993	3.72060514288818E-05	1.3305917493E-07	0.128733858	32.4700131763658	0.328546324061897	0.4606	0.297	0.3462	0.2063	0.288	0.288	0.578	44.53	0.376	0.407	417	429	-0.48951	0.088578	0.664	0.70992160531991	1.48550681310374	0.957913832140627	-0.169375757231479	0.549295774647887	0.603516532650993	0.406269784377519	0.303598239681763	0.316936899223304	0.194693054487618	0.487965842854761	44.5296298513327	56.676639106118	46.5992415331179	0.180710069575226	-0.1938	0.0495
P41911	YOL059W	CENPK1137D_1961	fluxes_kapp_Gecko_Yu2020_CN30	0.00358493525951639	5.42815640436804E-06	1.94595892881887E-08	0.012537397122046	32.7818515170461	0.333247215342273	0.3201	0.3456	0.3576	0.2475	0.212	0.238	0.548	47.48	0.459	0.452	427	440	-0.187727	0.077273	0.572	0.684898530135997	1.1893683061602	0.934191119077298	-0.282816791546053	0.394366197183099	0.62967810626186	0.529422301738251	0.359502275254545	0.384827331274167	0.267889114668237	0.513726652204865	47.4792055187436	53.8106295567671	44.1658233655624	0.130973316720085	-0.0673	0.0193
P16622	YOR176W	CENPK1137D_2194	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.00358833762418011	2.580129029E-08	9.25837407E-11	0.000000099	34.9821434448457	0.301005637928595	0.4252	0.2658	0.3624	0.2271	0.169	0.119	0.479	50.22	0.376	0.413	378	393	-0.389568	0.10687	0.548	0.646338093443204	1.03105623727872	0.632548188489243	-0.419057583045794	0.280839895013123	0.558177677878312	0.541364920454309	0.302541746041151	0.47829043153808	0.191515756582935	0.717336551174765	50.2153748407425	57.7566920840612	42.1398122086268	0.127332457488248	-0.1408	0.0261
P27616	YAR015W	CENPK1137D_4987	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	0.00360621639316011	9.66091558525652E-06	3.48393521564881E-08	0.0101189681999972	30.7612196430712	0.371155748779668	0.3547	0.3077	0.3613	0.2639	0.23	0.292	0.584	47.53	0.433	0.435	298	306	-0.395425	0.091503	0.595	0.675351584066969	1.31703474028839	0.8784130815741	-0.276499205949944	0.333333333333333	0.624625226194341	0.474266325015518	0.347183729923382	0.395239708066773	0.21783746919288	0.382172371241214	47.528100488965	56.9273013026555	49.8284124055325	0.156925747857875	-0.0415	0.0561
