Protein	Source ID	Standard Name	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0AC13	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	folP	0.470236646103106	0.0000007450323852	3.50341530054646E-07	0.00015387	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	folP	0.470236646103113	0.000000890799591	4.18886612021864E-07	0.000183975000000003	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	folP	0.470236646103118	0.000000647854248	3.04644808743177E-07	0.000133800000000003	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	folP	0.470236646103148	0.0000007450323852	3.50341530054677E-07	0.000153870000000014	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	folP	0.470236646103154	0.0000007612287414	3.57957650273261E-07	0.000157215000000016	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	folP	0.470236646103161	0.0000007936214538	3.73189890710427E-07	0.00016390500000002	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	folP	0.47023664610317	0.0000006640506042	3.12260928961792E-07	0.000137145000000019	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	thiL	0.473981209999014	0.0000001061911728	5.03326205749584E-08	0.002982924	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P61949	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	fldA	0.474493592648272	2.006412797051E-08	9.52030016408197E-09	0.026862485	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P0A6S7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	gpsA	0.475210331172542	0.00000096	4.5620191792564E-07	0.03406186	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P62615	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	ispE	0.477664889755537	5.08060158605997E-07	2.42682499649714E-07	0.000692810000000002	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	pykA	0.477936496668047	7.50156493040459E-07	3.58527166236545E-07	2.52259676118312	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	pykA	0.479889282017769	1.08405774301766E-06	5.20227691962548E-07	3.6603214886	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	folP	0.481992562255701	0.000000647854248	3.1226092896176E-07	0.000137145000000005	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P14900	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	murD	0.489892994387059	0.00000022	1.07776458765153E-07	0.006863636	36.7890244926191	0.348203236719755	0.3178	0.3096	0.2136	0.3746	0.385	0.316	0.597	44.17	0.555	0.549	422	438	0.004794	0.057078	0.766	0.781467203743882	0.82660611557582	0.495305988125529	-0.236494330951647	0.502325581395349	0.488883095061647	0.591434161748352	0.198260702013771	0.400279234991854	0.0833666986421773	0.875000594885433	44.168432209587	61	40.3002182680803	0.195827926009267	-0.0564	0.2757
P0AC53	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	zwf	0.490282320576086	1.39394774154422E-06	6.83427933486094E-07	0.232625199999997	34.5169207779987	0.367565097518166	0.3307	0.3543	0.2356	0.3529	0.422	0.334	0.612	44.93	0.546	0.518	467	491	-0.373523	0.089613	0.777	0.755973160857222	0.864106602191698	0.566026798912272	-0.177856332622594	0.466804979253112	0.51125182426033	0.591653648940541	0.197077493834158	0.348176966555082	0.0966362142544134	0.801496752254225	44.9259039932738	61	41.5510513434884	0.196862281099911	-0.1548	0.3603
P17952	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	murC	0.490935969557822	4.32653207931468E-07	2.12405022118137E-07	0.00653018	28.6453172696619	0.335963481223543	0.3414	0.3002	0.1941	0.396	0.369	0.276	0.575	42.15	0.549	0.548	475	491	-0.160692	0.0611	0.761	0.736452858709283	0.871019591044502	0.546724401329916	-0.284539459444888	0.503092783505155	0.519928219476444	0.596919087494876	0.209111484112678	0.382480612908463	0.0985435319154463	0.877734717529326	42.1495406889326	61	45.5300850609876	0.181783762195548	-0.092	0.2568
Q47146	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	fadE	0.491471055265752	0.000001	4.91471055265752E-07	0.0640584	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	ispE	0.497777095639962	2.94200631725001E-07	1.46446335995513E-07	0.00041807499999999	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	ispE	0.49777709563997	4.2028661675E-07	2.09209051422164E-07	0.000597249999999994	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	ispE	0.497777095639971	3.36229293400003E-07	1.67367241137733E-07	0.0004778	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	ispE	0.497777095639974	3.86663687410003E-07	1.92472327308394E-07	0.000549470000000003	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	ispE	0.497777095639974	4.62315278425003E-07	2.30129956564384E-07	0.000656975000000004	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	ispE	0.497777095639974	3.95069419744998E-07	1.96656508336835E-07	0.000561414999999996	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	ispE	0.497777095639974	3.95069419744998E-07	1.96656508336835E-07	0.000561414999999995	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	ispE	0.497777095639975	3.44635025734999E-07	1.71551422166176E-07	0.000489744999999998	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	ispE	0.497777095639978	3.8666368741E-07	1.92472327308394E-07	0.000549470000000004	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	ispE	0.497777095639979	4.11880884414997E-07	2.05024870393723E-07	0.000585305000000001	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	ispE	0.497777095639984	4.28692349084997E-07	2.13393232450612E-07	0.000609195000000007	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	ispE	0.497777095639987	3.02606364059997E-07	1.50630517023962E-07	0.000430020000000007	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	ispE	0.497777095639993	9.24630556850011E-08	4.60259913128788E-08	0.000131395000000006	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P14900	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	murD	0.5090655947072	0.00000015	7.635983920608E-08	0.0048629	36.7890244926191	0.348203236719755	0.3178	0.3096	0.2136	0.3746	0.385	0.316	0.597	44.17	0.555	0.549	422	438	0.004794	0.057078	0.766	0.781467203743882	0.82660611557582	0.495305988125529	-0.236494330951647	0.502325581395349	0.488883095061647	0.591434161748352	0.198260702013771	0.400279234991854	0.0833666986421773	0.875000594885433	44.168432209587	61	40.3002182680803	0.195827926009267	-0.0564	0.2757
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	ispE	0.510221523030963	3.36229293400007E-07	1.71551422166176E-07	0.000489744999999999	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	pykA	0.513212255037141	1.43498232857161E-06	7.36450516784683E-07	5.18166505460001	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	pykA	0.514426007673611	1.43159658687385E-06	7.36450516784683E-07	5.18166505460001	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P17952	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	murC	0.516005040343752	4.99215239920925E-07	2.57597580015613E-07	0.00791958	28.6453172696619	0.335963481223543	0.3414	0.3002	0.1941	0.396	0.369	0.276	0.575	42.15	0.549	0.548	475	491	-0.160692	0.0611	0.761	0.736452858709283	0.871019591044502	0.546724401329916	-0.284539459444888	0.503092783505155	0.519928219476444	0.596919087494876	0.209111484112678	0.382480612908463	0.0985435319154463	0.877734717529326	42.1495406889326	61	45.5300850609876	0.181783762195548	-0.092	0.2568
P21645	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	lpxD	0.528982015365257	2.698396766208E-07	1.4274033596438E-07	0.01128448	36.4470316751632	0.346728660534332	0.3063	0.3979	0.1923	0.3348	0.376	0.257	0.569	47.97	0.578	0.53	325	341	0.124634	0.041056	0.748	0.749589996462907	0.804758231622729	0.578605107325905	-0.232041120147863	0.375375375375375	0.523332489574954	0.650297777656399	0.241611343760092	0.417575546259398	0.201187264265979	1.32534106205603	47.9669196273977	60.0158030603911	32.05953243242	0.173339945887177	-0.1382	0.224
Q47146	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	fadE	0.5360675028732	0.0000015	8.041012543098E-07	0.10480666	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
